id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,Custom Field:Education Sector,Custom Field:School Type,Custom Field:Area,Custom Field:Suburb,Custom Field:Nearest Six Secondary,Custom Field:Distance from Melbourne Connect
905614,2,"290 Hummingbird Boulevard, Tarneit, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Tarneit</div><div><strong>Distance from Melbourne Connect:</strong> 28.75 km</div>,,,,-37.834882,144.640016,0,Barayip Primary School,0,,1,0,Government,Primary,Western Melbourne,Tarneit,No,28.75
908800,2,"29-69 Kororoit Creek Road, Williamstown, 3016",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Williamstown</div><div><strong>Distance from Melbourne Connect:</strong> 9.45 km</div>,,,,-37.85770007,144.8852138,0,Bayside P-12 College,0,,1,0,Government,Pri/Sec,Western Melbourne,Williamstown,No,9.45
905254,2,"120 Bellbridge Drive, Hoppers Crossing, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Hoppers Crossing</div><div><strong>Distance from Melbourne Connect:</strong> 23.62 km</div>,,,,-37.871082,144.71078,0,Bellbridge Primary School,0,,1,0,Government,Primary,Western Melbourne,Hoppers Crossing,No,23.62
908396,2,"805 Morris Road, Truganina, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Truganina</div><div><strong>Distance from Melbourne Connect:</strong> 22.55 km</div>,,,,-37.826407,144.709748,0,Bemin Secondary College,0,,1,0,Government,Secondary,Western Melbourne,Truganina,No,22.55
901945,2,"80 Thames Boulevard, Werribee North, 3030",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Werribee North</div><div><strong>Distance from Melbourne Connect:</strong> 28.12 km</div>,,,,-37.875586,144.658661,0,Bethany Catholic Primary School,0,,1,0,Catholic,Primary,Western Melbourne,Werribee North,No,28.12
907645,2,"352 Ballarat Road, Braybrook, 3019",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Braybrook</div><div><strong>Distance from Melbourne Connect:</strong> 10.54 km</div>,,,,-37.778257,144.847537,0,Braybrook College,0,,1,0,Government,Secondary,Western Melbourne,Braybrook,No,10.54
908292,2,"2 Connaught Road, Tarneit, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Tarneit</div><div><strong>Distance from Melbourne Connect:</strong> 28.80 km</div>,,,,-37.853585,144.643456,0,Brinbeal Secondary College,0,,1,0,Government,Secondary,Western Melbourne,Tarneit,No,28.80
907670,2,"59-99 Cooper Street, Essendon, 3040",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Essendon</div><div><strong>Distance from Melbourne Connect:</strong> 8.30 km</div>,,,,-37.747117,144.897755,0,Buckley Park College,0,,1,0,Government,Secondary,Western Melbourne,Essendon,No,8.30
905312,2,"Carruthers Drive, Hoppers Crossing, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Hoppers Crossing</div><div><strong>Distance from Melbourne Connect:</strong> 26.43 km</div>,,,,-37.867389,144.675695,0,Cambridge Primary School,0,,1,0,Government,Primary,Western Melbourne,Hoppers Crossing,No,26.43
902605,2,"215 Rathdowne Street, Carlton, 3053",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Carlton</div><div><strong>Distance from Melbourne Connect:</strong> 0.51 km</div>,,,,-37.802047,144.969512,0,Carlton Gardens Primary School,0,,1,0,Government,Primary,Western Melbourne,Carlton,No,0.51
904980,2,"150 Palmerston Street, Carlton, 3053",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Carlton</div><div><strong>Distance from Melbourne Connect:</strong> 0.74 km</div>,,,,-37.795602,144.97045,0,Carlton Primary School,0,,1,0,Government,Primary,Western Melbourne,Carlton,No,0.74
901801,2,"204 Churchill Avenue, Braybrook, 3019",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Braybrook</div><div><strong>Distance from Melbourne Connect:</strong> 10.16 km</div>,,,,-37.785858,144.8501,0,Caroline Chisholm Catholic College,0,,1,0,Catholic,Secondary,Western Melbourne,Braybrook,No,10.16
905486,2,"Cnr Foxwood Dve & Dunnings Rd, Point Cook, 3030",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Point Cook</div><div><strong>Distance from Melbourne Connect:</strong> 21.58 km</div>,,,,-37.884736,144.743132,0,Carranballac P-9 College,0,,1,0,Government,Pri/Sec,Western Melbourne,Point Cook,No,21.58
900330,2,"677 Punt Road, South Yarra, 3141",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> South Yarra</div><div><strong>Distance from Melbourne Connect:</strong> 4.71 km</div>,,,,-37.838952,144.985738,0,Christ Church Grammar School,0,,1,0,Independent,Primary,Western Melbourne,South Yarra,No,4.71
901543,2,"28 Riley Court, Braybrook, 3019",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Braybrook</div><div><strong>Distance from Melbourne Connect:</strong> 9.10 km</div>,,,,-37.787611,144.86196,0,Christ the King Primary School,0,,1,0,Catholic,Primary,Western Melbourne,Braybrook,No,9.10
901466,2,"380 Geelong Road, Kingsville, 3012",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Kingsville</div><div><strong>Distance from Melbourne Connect:</strong> 8.08 km</div>,,,,-37.808532,144.872915,0,Corpus Christi School,0,,1,0,Catholic,Primary,Western Melbourne,Kingsville,No,8.08
901898,2,"29  Russell Street, Werribee, 3030",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Werribee</div><div><strong>Distance from Melbourne Connect:</strong> 29.10 km</div>,,,,-37.90994759,144.6634428,0,Corpus Christi School,0,,1,0,Catholic,Primary,Western Melbourne,Werribee,No,29.10
905505,2,"65 Wootten Road, Tarneit, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Tarneit</div><div><strong>Distance from Melbourne Connect:</strong> 27.42 km</div>,,,,-37.855876,144.660236,0,Davis Creek Primary School,0,,1,0,Government,Primary,Western Melbourne,Tarneit,No,27.42
905068,2,"100 Victoria Street, Flemington, 3031",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Flemington</div><div><strong>Distance from Melbourne Connect:</strong> 3.00 km</div>,,,,-37.785985,144.935148,0,Debney Meadows Primary School,0,,1,0,Government,Primary,Western Melbourne,Flemington,No,3.00
905450,2,"44 South Road, Braybrook, 3019",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Braybrook</div><div><strong>Distance from Melbourne Connect:</strong> 9.55 km</div>,,,,-37.791693,144.856117,0,Dinjerra Primary School,0,,1,0,Government,Primary,Western Melbourne,Braybrook,No,9.55
905573,2,"17 Little Docklands Drive, Docklands, 3008",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Docklands</div><div><strong>Distance from Melbourne Connect:</strong> 2.51 km</div>,,,,-37.812714,144.940553,0,Docklands Primary School,0,,1,0,Government,Primary,Western Melbourne,Docklands,No,2.51
908397,2,"60 Elmhurst Road, Truganina, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Truganina</div><div><strong>Distance from Melbourne Connect:</strong> 20.79 km</div>,,,,-37.842976,144.733911,0,Dohertys Creek P-9 College,0,,1,0,Government,Pri/Sec,Western Melbourne,Truganina,No,20.79
901654,2,"423 Blackshaws Road, Altona North, 3025",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Altona North</div><div><strong>Distance from Melbourne Connect:</strong> 11.27 km</div>,,,,-37.831623,144.842389,0,Emmanuel College,0,,1,0,Catholic,Secondary,Western Melbourne,Altona North,No,11.27
908806,2,"Quinn Grove, Keilor East, 3033",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Keilor East</div><div><strong>Distance from Melbourne Connect:</strong> 10.69 km</div>,,,,-37.73970794,144.8697108,0,Essendon Keilor College,0,,1,0,Government,Secondary,Western Melbourne,Keilor East,No,10.69
904015,2,"112 Keilor Road, Essendon North, 3041",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Essendon North</div><div><strong>Distance from Melbourne Connect:</strong> 8.44 km</div>,,,,-37.741516,144.903193,0,Essendon North Primary School,0,,1,0,Government,Primary,Western Melbourne,Essendon North,No,8.44
900483,2,"38 Raleigh Street, Essendon, 3040",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Essendon</div><div><strong>Distance from Melbourne Connect:</strong> 6.46 km</div>,,,,-37.753095,144.921042,0,Essendon Primary School,0,,1,0,Government,Primary,Western Melbourne,Essendon,No,6.46
908899,2,"281 Boardwalk Boulevard, Point Cook, 3030",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Point Cook</div><div><strong>Distance from Melbourne Connect:</strong> 23.66 km</div>,,,,-37.90163614,144.7275192,0,Featherbrook P-9 College,0,,1,0,Government,Pri/Sec,Western Melbourne,Point Cook,No,23.66
900250,2,"Cnr Mt Alexander Rd & Padman Lane, Flemington, 3031",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Flemington</div><div><strong>Distance from Melbourne Connect:</strong> 3.43 km</div>,,,,-37.780674,144.933923,0,Flemington Primary School,0,,1,0,Government,Primary,Western Melbourne,Flemington,No,3.43
901912,2,"10 Hyde Street, Footscray, 3011",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Footscray</div><div><strong>Distance from Melbourne Connect:</strong> 5.67 km</div>,,,,-37.8064,144.900253,0,Footscray City Primary School,0,,1,0,Government,Primary,Western Melbourne,Footscray,No,5.67
907842,2,"1 Kinnear Street, Footscray, 3011",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Footscray</div><div><strong>Distance from Melbourne Connect:</strong> 6.28 km</div>,,,,-37.79104291,144.8937633,0,Footscray High School,0,,1,0,Government,Secondary,Western Melbourne,Footscray,No,6.28
904160,2,"14 Rosamond Road, Footscray, 3011",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Footscray</div><div><strong>Distance from Melbourne Connect:</strong> 7.24 km</div>,,,,-37.787746,144.883372,0,Footscray North Primary School,0,,1,0,Government,Primary,Western Melbourne,Footscray,No,7.24
900253,2,"100 Geelong Road, Footscray, 3011",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Footscray</div><div><strong>Distance from Melbourne Connect:</strong> 6.30 km</div>,,,,-37.798383,144.892669,0,Footscray Primary School,0,,1,0,Government,Primary,Western Melbourne,Footscray,No,6.30
903890,2,"17 Argyle Street, West Footscray, 3012",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> West Footscray</div><div><strong>Distance from Melbourne Connect:</strong> 7.84 km</div>,,,,-37.794867,144.875267,0,Footscray West Primary School,0,,1,0,Government,Primary,Western Melbourne,West Footscray,No,7.84
905574,2,"2 Canvas Street, Truganina, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Truganina</div><div><strong>Distance from Melbourne Connect:</strong> 21.26 km</div>,,,,-37.828778,144.72505,0,Garrang Wilam Primary School,0,,1,0,Government,Primary,Western Melbourne,Truganina,No,21.26
901957,2,"580 Tarneit Road, Tarneit, 3029",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Tarneit</div><div><strong>Distance from Melbourne Connect:</strong> 26.86 km</div>,,,,-37.855248,144.666605,0,Good News Lutheran College,0,,1,0,Independent,Pri/Sec,Western Melbourne,Tarneit,No,26.86
901846,2,"175 Derrimut Rd, Werribee, 3030",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Werribee</div><div><strong>Distance from Melbourne Connect:</strong> 26.44 km</div>,,,,-37.881318,144.681332,0,Heathdale Christian College,0,,1,0,Independent,Pri/Sec,Western Melbourne,Werribee,No,26.44
902113,2,"Level 8, 601 Bourke Street, Melbourne, 3000",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Melbourne</div><div><strong>Distance from Melbourne Connect:</strong> 1.96 km</div>,,,,-37.816544,144.95615,0,Hester Hornbrook Academy,0,,1,0,Independent,Special,Western Melbourne,Melbourne,No,1.96
